"","animal","ID","lac12","lac_wk.","yearwk","yearmo","DIM","ch4clean","dfpcm","Sire","Dam"
"9232","PL005305363751","PL005305363751",1,13,"2014--50","2014--12",92,413.233932894182,34.543729,"FR2941260084","PL005160722021"
"9233","PL005305363751","PL005305363751",1,21,"2015--06","2015--02",148,428.804919141624,36.287694,"FR2941260084","PL005160722021"
"9234","PL005305363751","PL005305363751",1,11,"2014--49","2014--12",82,432.366885389003,34.557432,"FR2941260084","PL005160722021"
"9235","PL005305363751","PL005305363751",1,12,"2014--50","2014--12",88,351.216634070375,34.417368,"FR2941260084","PL005160722021"
"9236","PL005305363751","PL005305363751",1,19,"2015--05","2015--02",139,371.417806741504,32.224916,"FR2941260084","PL005160722021"
"9237","PL005305363751","PL005305363751",1,14,"2014--52","2014--12",102,177.312821965635,26.62932,"FR2941260084","PL005160722021"
"9238","PL005305363751","PL005305363751",1,10,"2014--48","2014--12",74,408.852413479049,34.781152,"FR2941260084","PL005160722021"
"9239","PL005305363751","PL005305363751",1,20,"2015--06","2015--02",143,428.674561310172,35.354565,"FR2941260084","PL005160722021"
"9240","PL005305363751","PL005305363751",1,14,"2014--52","2014--12",101,265.661627477064,27.60989,"FR2941260084","PL005160722021"
"9241","PL005305363751","PL005305363751",1,21,"2015--07","2015--02",150,382.436643178774,33.934782,"FR2941260084","PL005160722021"
"9242","PL005305363751","PL005305363751",1,18,"2015--04","2015--01",132,384.994483226703,33.660672,"FR2941260084","PL005160722021"
"9243","PL005305363751","PL005305363751",1,14,"2014--51","2014--12",98,430.876354715996,32.051096,"FR2941260084","PL005160722021"
"9244","PL005305363751","PL005305363751",1,10,"2014--48","2014--12",75,434.833856170601,33.505758,"FR2941260084","PL005160722021"
"9245","PL005305363751","PL005305363751",1,23,"2015--09","2015--03",166,326.353108786626,30.084888,"FR2941260084","PL005160722021"
"9246","PL005305363751","PL005305363751",1,15,"2015--01","2015--01",110,286.150617948501,28.67016,"FR2941260084","PL005160722021"
"9247","PL005305363751","PL005305363751",1,14,"2015--00","2015--01",103,269.255296105423,27.8511,"FR2941260084","PL005160722021"
"9248","PL005305363751","PL005305363751",1,16,"2015--01","2015--01",112,371.174687756032,29.725706,"FR2941260084","PL005160722021"
"9249","PL005305363751","PL005305363751",1,19,"2015--04","2015--02",134,376.398191402452,30.3303,"FR2941260084","PL005160722021"
"9250","PL005305363751","PL005305363751",1,13,"2014--51","2014--12",97,338.629367857838,35.30634,"FR2941260084","PL005160722021"
"9251","PL005305363751","PL005305363751",1,20,"2015--06","2015--02",144,300.704032053286,34.165467,"FR2941260084","PL005160722021"
"9252","PL005305363751","PL005305363751",1,12,"2014--49","2014--12",85,377.211097602761,35.086212,"FR2941260084","PL005160722021"
"9253","PL005305363751","PL005305363751",1,13,"2014--51","2014--12",93,331.483531171806,31.130727,"FR2941260084","PL005160722021"
"9254","PL005305363751","PL005305363751",1,19,"2015--05","2015--02",135,436.204594103573,32.656008,"FR2941260084","PL005160722021"
"9255","PL005305363751","PL005305363751",1,12,"2014--50","2014--12",86,414.779820381631,36.25545,"FR2941260084","PL005160722021"
"9256","PL005305363751","PL005305363751",1,20,"2015--06","2015--02",142,391.899306638788,34.162702,"FR2941260084","PL005160722021"
"9257","PL005305363751","PL005305363751",1,17,"2015--03","2015--01",121,386.594008163505,32.238066,"FR2941260084","PL005160722021"
"9258","PL005305363751","PL005305363751",1,19,"2015--05","2015--02",138,382.313283875379,32.636984,"FR2941260084","PL005160722021"
"9259","PL005305363751","PL005305363751",1,17,"2015--02","2015--01",120,418.146532994144,33.484473,"FR2941260084","PL005160722021"
"9260","PL005305363751","PL005305363751",1,11,"2014--48","2014--12",77,370.122285148638,33.82632,"FR2941260084","PL005160722021"
"9261","PL005305363751","PL005305363751",1,17,"2015--03","2015--01",124,390.575994655937,31.574025,"FR2941260084","PL005160722021"
"9262","PL005305363751","PL005305363751",1,10,"2014--48","2014--12",76,313.787651850569,33.527712,"FR2941260084","PL005160722021"
"9263","PL005305363751","PL005305363751",1,17,"2015--03","2015--01",122,247.582032829269,34.026273,"FR2941260084","PL005160722021"
"9264","PL005305363751","PL005305363751",1,23,"2015--08","2015--03",162,338.305317500734,30.396938,"FR2941260084","PL005160722021"
"9265","PL005305363751","PL005305363751",1,21,"2015--07","2015--02",149,410.960218480399,36.417303,"FR2941260084","PL005160722021"
"9266","PL005305363751","PL005305363751",1,12,"2014--50","2014--12",89,418.856166027241,36.418608,"FR2941260084","PL005160722021"
"9267","PL005305363751","PL005305363751",1,15,"2015--01","2015--01",111,361.135685053604,30.100759,"FR2941260084","PL005160722021"
"9268","PL005305363751","PL005305363751",1,20,"2015--06","2015--02",146,380.304428359489,34.042684,"FR2941260084","PL005160722021"
"9269","PL005305363751","PL005305363751",1,11,"2014--49","2014--12",79,379.832567553489,34.523388,"FR2941260084","PL005160722021"
"9270","PL005305363751","PL005305363751",1,15,"2015--00","2015--01",105,219.612006778442,28.147144,"FR2941260084","PL005160722021"
"9271","PL005305363751","PL005305363751",1,23,"2015--09","2015--03",164,411.698145213221,26.606448,"FR2941260084","PL005160722021"
"9272","PL005305363751","PL005305363751",1,15,"2015--01","2015--01",107,349.49203970725,28.637408,"FR2941260084","PL005160722021"
"9273","PL005305363751","PL005305363751",1,12,"2014--49","2014--12",84,356.904966449508,33.654506,"FR2941260084","PL005160722021"
"9274","PL005305363751","PL005305363751",1,12,"2014--50","2014--12",87,417.890936804686,34.427484,"FR2941260084","PL005160722021"
"9275","PL005305363799","PL005305363799",1,21,"2015--07","2015--02",147,459.363605300519,36.152868,"DK248247","PL005071514609"
"9276","PL005305363799","PL005305363799",1,18,"2015--04","2015--01",128,394.610515087457,34.233759,"DK248247","PL005071514609"
"9277","PL005305363799","PL005305363799",1,14,"2014--52","2014--12",99,327.395279196441,33.027792,"DK248247","PL005071514609"
"9278","PL005305363799","PL005305363799",1,14,"2015--00","2015--01",100,387.904723338535,35.325585,"DK248247","PL005071514609"
"9279","PL005305363799","PL005305363799",1,21,"2015--07","2015--02",148,424.093480878806,36.604392,"DK248247","PL005071514609"
"9280","PL005305363799","PL005305363799",1,16,"2015--02","2015--01",115,287.834958032371,33.940422,"DK248247","PL005071514609"
"9281","PL005305363799","PL005305363799",1,14,"2015--00","2015--01",102,444.699621478531,34.909515,"DK248247","PL005071514609"
"9282","PL005305363799","PL005305363799",1,15,"2015--01","2015--01",109,448.82866433307,35.756478,"DK248247","PL005071514609"
"9283","PL005305363799","PL005305363799",1,12,"2014--50","2014--12",88,484.80605143392,34.205268,"DK248247","PL005071514609"
"9284","PL005305363799","PL005305363799",1,22,"2015--08","2015--03",159,511.338989829912,33.25041,"DK248247","PL005071514609"
"9285","PL005305363799","PL005305363799",1,12,"2014--51","2014--12",90,507.650331269415,34.063542,"DK248247","PL005071514609"
"9286","PL005305363799","PL005305363799",1,20,"2015--06","2015--02",143,431.831125202097,34.61534,"DK248247","PL005071514609"
"9287","PL005305363799","PL005305363799",1,13,"2014--51","2014--12",95,349.993422050785,35.31059,"DK248247","PL005071514609"
"9288","PL005305363799","PL005305363799",1,16,"2015--02","2015--01",114,495.274297660726,34.305653,"DK248247","PL005071514609"
"9289","PL005305363799","PL005305363799",1,10,"2014--48","2014--12",72,521.133879410333,34.971183,"DK248247","PL005071514609"
"9290","PL005305363799","PL005305363799",1,16,"2015--02","2015--01",113,401.582288768455,33.705753,"DK248247","PL005071514609"
"9291","PL005305363799","PL005305363799",1,19,"2015--05","2015--02",135,233.518268710701,34.321358,"DK248247","PL005071514609"
"9292","PL005305363799","PL005305363799",1,20,"2015--07","2015--02",146,445.073530051568,34.884564,"DK248247","PL005071514609"
"9293","PL005305363799","PL005305363799",1,14,"2014--52","2014--12",98,492.41050441095,34.88869,"DK248247","PL005071514609"
"9294","PL005305363799","PL005305363799",1,12,"2014--50","2014--12",89,369.613452900613,33.26337,"DK248247","PL005071514609"
"9295","PL005305363799","PL005305363799",1,14,"2015--00","2015--01",103,393.23313484429,35.784402,"DK248247","PL005071514609"
"9296","PL005305363799","PL005305363799",1,23,"2015--09","2015--03",163,340.383706379833,30.24546,"DK248247","PL005071514609"
"9297","PL005305363799","PL005305363799",1,18,"2015--04","2015--01",129,432.556990493794,35.24044,"DK248247","PL005071514609"
"9298","PL005305363799","PL005305363799",1,11,"2014--49","2014--12",82,375.416460286723,31.074428,"DK248247","PL005071514609"
"9299","PL005305363799","PL005305363799",1,23,"2015--09","2015--03",162,385.92850755852,30.977544,"DK248247","PL005071514609"
"9300","PL005305363799","PL005305363799",1,20,"2015--06","2015--02",140,463.965971531818,35.443352,"DK248247","PL005071514609"
"9301","PL005305363799","PL005305363799",1,13,"2014--51","2014--12",96,616.639480752528,36.863838,"DK248247","PL005071514609"
"9302","PL005305363799","PL005305363799",1,10,"2014--48","2014--12",73,313.730349487417,34.249878,"DK248247","PL005071514609"
"9303","PL005305363799","PL005305363799",1,19,"2015--06","2015--02",139,394.437316240768,35.77076,"DK248247","PL005071514609"
"9304","PL005305363799","PL005305363799",1,17,"2015--03","2015--01",119,338.00153522765,34.810036,"DK248247","PL005071514609"
"9305","PL005305363799","PL005305363799",1,12,"2014--50","2014--12",85,560.454138105567,33.653547,"DK248247","PL005071514609"
"9306","PL005305363799","PL005305363799",1,16,"2015--02","2015--01",117,389.295328383967,35.47944,"DK248247","PL005071514609"
"9307","PL005305363799","PL005305363799",1,16,"2015--03","2015--01",118,397.341706892566,32.45802,"DK248247","PL005071514609"
"9308","PL005305363799","PL005305363799",1,14,"2015--01","2015--01",104,438.39277594821,34.80174,"DK248247","PL005071514609"
"9309","PL005305363799","PL005305363799",1,10,"2014--48","2014--12",74,397.814757304921,35.98509,"DK248247","PL005071514609"
"9310","PL005305363799","PL005305363799",1,11,"2014--49","2014--12",78,401.080877304179,34.905358,"DK248247","PL005071514609"
"9311","PL005305363799","PL005305363799",1,19,"2015--05","2015--02",136,365.984124624355,34.012144,"DK248247","PL005071514609"
"9312","PL005305363799","PL005305363799",1,20,"2015--06","2015--02",144,404.835631073123,34.10085,"DK248247","PL005071514609"
"9313","PL005305363799","PL005305363799",1,13,"2014--51","2014--12",91,382.153477308348,34.47516,"DK248247","PL005071514609"
"9314","PL005305363799","PL005305363799",1,15,"2015--01","2015--01",107,399.153899515196,34.140855,"DK248247","PL005071514609"
"9315","PL005305363799","PL005305363799",1,17,"2015--04","2015--01",125,450.15498771416,34.74064,"DK248247","PL005071514609"
"9316","PL005305363799","PL005305363799",1,11,"2014--50","2014--12",83,511.603365875955,33.163221,"DK248247","PL005071514609"
"9317","PL005305363799","PL005305363799",1,10,"2014--48","2014--12",71,429.074435509883,36.32541,"DK248247","PL005071514609"
"9318","PL005305363799","PL005305363799",1,20,"2015--06","2015--02",141,525.4345638325,34.853949,"DK248247","PL005071514609"
"9319","PL005305363799","PL005305363799",1,23,"2015--10","2015--03",167,413.837418370477,32.538,"DK248247","PL005071514609"
"9320","PL005305363799","PL005305363799",1,17,"2015--03","2015--01",124,472.545688363523,36.03138,"DK248247","PL005071514609"
"9321","PL005305363799","PL005305363799",1,18,"2015--05","2015--02",132,368.260451534299,35.942879,"DK248247","PL005071514609"
"9322","PL005305363799","PL005305363799",1,11,"2014--49","2014--12",79,390.527278926714,35.83548,"DK248247","PL005071514609"
"9323","PL005305363799","PL005305363799",1,19,"2015--05","2015--02",137,333.640913017658,34.008686,"DK248247","PL005071514609"
"9324","PL005305363799","PL005305363799",1,12,"2014--50","2014--12",87,390.520301416176,34.949727,"DK248247","PL005071514609"
"9325","PL005305363799","PL005305363799",1,10,"2014--49","2014--12",76,416.153572273037,33.959554,"DK248247","PL005071514609"
"9326","PL005305363799","PL005305363799",1,15,"2015--02","2015--01",111,420.400398980109,35.233636,"DK248247","PL005071514609"
"9327","PL005305363799","PL005305363799",1,23,"2015--09","2015--03",165,418.881457860778,32.198148,"DK248247","PL005071514609"
"9328","PL005305363799","PL005305363799",1,15,"2015--01","2015--01",108,430.988517274263,34.27161,"DK248247","PL005071514609"
"9329","PL005305363799","PL005305363799",1,15,"2015--01","2015--01",110,341.273226591701,36.412265,"DK248247","PL005071514609"
"9330","PL005305363799","PL005305363799",1,10,"2014--48","2014--12",75,338.581776035279,34.323452,"DK248247","PL005071514609"
"9331","PL005305363799","PL005305363799",1,22,"2015--08","2015--02",155,359.794685741853,34.06249,"DK248247","PL005071514609"
"9332","PL005305363805","PL005305363805",1,20,"2015--07","2015--02",140,507.971766663923,43.023607,"US62136638","PL005141515345"
"9333","PL005305363805","PL005305363805",1,22,"2015--10","2015--03",159,530.637512669341,45.244892,"US62136638","PL005141515345"
"9334","PL005305363805","PL005305363805",1,23,"2015--11","2015--03",166,502.995978368141,45.541805,"US62136638","PL005141515345"
"9335","PL005305363805","PL005305363805",1,19,"2015--07","2015--02",137,498.36929250162,41.840316,"US62136638","PL005141515345"
"9336","PL005305363805","PL005305363805",1,19,"2015--06","2015--02",133,453.654789260076,39.849347,"US62136638","PL005141515345"
"9337","PL005305363805","PL005305363805",1,17,"2015--04","2015--02",122,469.225420204141,42.247824,"US62136638","PL005141515345"
"9338","PL005305363805","PL005305363805",1,14,"2015--01","2015--01",100,482.926894755147,43.709025,"US62136638","PL005141515345"
"9339","PL005305363805","PL005305363805",1,10,"2014--50","2014--12",75,431.618312785963,39.14514,"US62136638","PL005141515345"
"9340","PL005305363805","PL005305363805",1,23,"2015--10","2015--03",161,452.048330467658,43.803113,"US62136638","PL005141515345"
"9341","PL005305363805","PL005305363805",1,14,"2015--02","2015--01",104,421.312581995065,40.35379,"US62136638","PL005141515345"
"9342","PL005305363805","PL005305363805",1,10,"2014--50","2014--12",76,445.238467719076,36.869985,"US62136638","PL005141515345"
"9343","PL005305363805","PL005305363805",1,18,"2015--05","2015--02",129,414.402434863006,40.279401,"US62136638","PL005141515345"
"9344","PL005305363805","PL005305363805",1,16,"2015--03","2015--01",112,509.518592124902,40.183176,"US62136638","PL005141515345"
"9345","PL005305363805","PL005305363805",1,9,"2014--49","2014--12",69,446.608280933808,42.882742,"US62136638","PL005141515345"
"9346","PL005305363805","PL005305363805",1,17,"2015--05","2015--02",123,423.770823314576,41.289885,"US62136638","PL005141515345"
"9347","PL005305363805","PL005305363805",1,10,"2014--50","2014--12",74,370.324840284306,42.03894,"US62136638","PL005141515345"
"9348","PL005305363805","PL005305363805",1,13,"2015--00","2015--01",94,451.831396509383,40.797487,"US62136638","PL005141515345"
"9349","PL005305363805","PL005305363805",1,10,"2014--49","2014--12",72,389.096187105197,43.7972,"US62136638","PL005141515345"
"9350","PL005305363805","PL005305363805",1,13,"2015--00","2015--01",93,468.703942533471,43.20483,"US62136638","PL005141515345"
"9351","PL005305363805","PL005305363805",1,14,"2015--02","2015--01",103,513.27309897962,43.521422,"US62136638","PL005141515345"
"9352","PL005305363805","PL005305363805",1,9,"2014--48","2014--12",64,389.645577226733,41.23899,"US62136638","PL005141515345"
"9353","PL005305363805","PL005305363805",1,11,"2014--50","2014--12",80,450.64191606618,35.95398,"US62136638","PL005141515345"
"9354","PL005305363805","PL005305363805",1,23,"2015--10","2015--03",162,560.906903115337,43.638054,"US62136638","PL005141515345"
"9355","PL005305363805","PL005305363805",1,18,"2015--06","2015--02",132,477.451261641839,39.383274,"US62136638","PL005141515345"
"9356","PL005305363805","PL005305363805",1,21,"2015--08","2015--02",148,542.974549545631,41.152848,"US62136638","PL005141515345"
"9357","PL005305363805","PL005305363805",1,18,"2015--05","2015--02",126,398.966505356913,39.26832,"US62136638","PL005141515345"
"9358","PL005305363805","PL005305363805",1,19,"2015--06","2015--02",136,477.20062903426,40.119946,"US62136638","PL005141515345"
